timestamp,region,latitude,longitude,20:19:00:00:01:39,20:19:00:00:00:93,20:19:00:00:00:38,20:19:00:00:00:63,20:19:00:00:01:24,20:19:00:00:00:53,20:19:00:00:04:25,20:19:00:00:01:92,20:19:00:00:04:31,20:19:00:00:01:31,20:19:00:00:01:02,20:19:00:00:03:58,20:19:00:00:00:91,20:19:00:00:00:71,20:19:00:00:04:63,20:19:00:00:03:85,20:19:00:00:01:49,20:19:00:00:03:07,20:19:00:00:00:25,20:19:00:00:00:01,20:19:00:00:01:17,20:19:00:00:01:44,20:19:00:00:02:94,20:19:00:00:00:77,20:19:00:00:00:23,20:19:00:00:01:26,20:19:00:00:01:88,20:19:00:00:00:13,20:19:00:00:01:58,20:19:00:00:01:67,20:19:00:00:02:80,20:19:00:00:01:64,20:19:00:00:00:70,20:19:00:00:00:24,20:19:00:00:00:04,20:19:00:00:00:95,20:19:00:00:00:33,20:19:00:00:03:23,20:19:00:00:01:93,20:19:00:00:00:32,20:19:00:00:01:27,20:19:00:00:01:32,20:19:00:00:01:28,20:19:00:00:01:41,20:19:00:00:00:59,20:19:00:00:03:31,20:19:00:00:04:42,20:19:00:00:02:82,20:19:00:00:03:21,20:19:00:00:00:20,20:19:00:00:02:88,20:19:00:00:01:60,20:19:00:00:03:09,20:19:00:00:01:25,20:19:00:00:00:08,20:19:00:00:03:51,20:19:00:00:01:62,20:19:00:00:00:10,20:19:00:00:01:33,20:19:00:00:02:34,20:19:00:00:01:40,20:19:00:00:00:61,20:19:00:00:00:29,20:19:00:00:00:55,20:19:00:00:00:57,20:19:00:00:00:09,20:19:00:00:01:82,20:19:00:00:01:72,20:19:00:00:00:96,20:19:00:00:04:32,20:19:00:00:04:39,20:19:00:00:01:89,20:19:00:00:04:19,20:19:00:00:00:31,20:19:00:00:01:43,20:19:00:00:02:99,20:19:00:00:02:63,20:19:00:00:01:47,20:19:00:00:03:50,20:19:00:00:00:19,20:19:00:00:01:34,20:19:00:00:01:07,20:19:00:00:01:14,20:19:00:00:03:24,20:19:00:00:00:81,20:19:00:00:01:53,20:19:00:00:04:53,20:19:00:00:03:55,20:19:00:00:01:61,20:19:00:00:00:27,20:19:00:00:04:51,20:19:00:00:00:67,20:19:00:00:04:40,20:19:00:00:01:96,20:19:00:00:00:92,20:19:00:00:01:65,20:19:00:00:03:49,20:19:00:00:01:80,20:19:00:00:00:90,20:19:00:00:00:65,20:19:00:00:03:04,20:19:00:00:03:22,20:19:00:00:02:24,20:19:00:00:01:35,20:19:00:00:00:51,20:19:00:00:00:76,20:19:00:00:03:13,20:19:00:00:01:98,20:19:00:00:00:80,20:19:00:00:01:01,20:19:00:00:00:48,20:19:00:00:03:87,20:19:00:00:00:68,20:19:00:00:01:30,20:19:00:00:02:55,20:19:00:00:01:63,20:19:00:00:04:20,20:19:00:00:01:97,20:19:00:00:00:52,20:19:00:00:00:82,20:19:00:00:00:98,20:19:00:00:01:79,20:19:00:00:00:14,20:19:00:00:01:18,20:19:00:00:02:00,20:19:00:00:00:94,20:19:00:00:00:47,20:19:00:00:02:79,20:19:00:00:01:68,20:19:00:00:01:95,20:19:00:00:00:97,20:19:00:00:03:20,20:19:00:00:02:83,20:19:00:00:00:30,20:19:00:00:00:22,20:19:00:00:00:06,20:19:00:00:01:48,20:19:00:00:01:73,20:19:00:00:01:57,20:19:00:00:00:54,20:19:00:00:03:48,20:19:00:00:01:36,20:19:00:00:00:89,20:19:00:00:02:52,20:19:00:00:01:83,20:19:00:00:03:88,20:19:00:00:01:08,20:19:00:00:01:09,20:19:00:00:04:52,20:19:00:00:00:40,20:19:00:00:00:49,20:19:00:00:01:59,20:19:00:00:01:16,20:19:00:00:02:57,20:19:00:00:00:45,20:19:00:00:03:06,20:19:00:00:00:07,20:19:00:00:00:26,20:19:00:00:04:18,20:19:00:00:00:75,20:19:00:00:04:37,20:19:00:00:01:50,20:19:00:00:00:58,20:19:00:00:00:46,20:19:00:00:01:51,20:19:00:00:00:62,20:19:00:00:00:28,20:19:00:00:01:52,20:19:00:00:00:88,20:19:00:00:01:66,20:19:00:00:01:19,20:19:00:00:00:21,20:19:00:00:01:76,20:19:00:00:03:01,20:19:00:00:00:34,20:19:00:00:00:87,20:19:00:00:00:17,20:19:00:00:00:35,20:19:00:00:01:00,20:19:00:00:03:32,20:19:00:00:01:99,20:19:00:00:00:60,20:19:00:00:00:72,20:19:00:00:01:46,20:19:00:00:00:84,20:19:00:00:02:96,20:19:00:00:02:19,20:19:00:00:01:75,20:19:00:00:00:39,20:19:00:00:00:36,20:19:00:00:03:56,20:19:00:00:03:57,20:19:00:00:02:56,20:19:00:00:03:08,20:19:00:00:01:56,20:19:00:00:03:52,20:19:00:00:03:54,20:19:00:00:04:41,20:19:00:00:03:53,20:19:00:00:00:12,20:19:00:00:02:60,20:19:00:00:01:29,20:19:00:00:00:64,20:19:00:00:02:81,20:19:00:00:03:02,20:19:00:00:01:74,20:19:00:00:04:50,20:19:00:00:01:78,20:19:00:00:00:41,20:19:00:00:01:81,20:19:00:00:02:29,20:19:00:00:02:59,20:19:00:00:03:28,20:19:00:00:01:84,20:19:00:00:02:95,20:19:00:00:00:37,20:19:00:00:02:97,20:19:00:00:00:78,20:19:00:00:00:56,20:19:00:00:00:50,20:19:00:00:03:05,20:19:00:00:01:11,20:19:00:00:00:69,20:19:00:00:01:10,20:19:00:00:00:18,20:19:00:00:01:69,20:19:00:00:03:03
104.388,4,43.71852060211983,10.421983524405308,-84.0,-83.0,-57.0,-60.0,,,,,,-92.0,,-79.0,,,,,,,,,,-90.0,,,,,,-60.0,,,,,,,,,-89.0,,,-85.0,,,,,-84.0,,,,,-56.0,,,,-90.0,-86.0,-84.0,,,-91.0,,,,,,,,-92.0,,,,,,,-89.0,,,,,,-56.0,,,,,,,,-87.0,,,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,,,,,-76.0,,,-60.0,,,,,,,,,,,,-57.0,-85.0,,,,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,-58.0,,,-62.0,,-56.0,-60.0,,,,,,,,,,,,-60.0,,-82.0,,,,-85.0,,,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,-57.0,,
108.395,4,43.718544948984714,10.422025287788554,-79.0,-79.0,-61.0,-65.0,-77.0,,,,,-80.0,,-81.0,,-95.0,,,,,-90.0,,,,,,,,,-65.0,,,,,,,,,,,,,,-83.0,,,,,,,,-61.0,,,-88.0,-80.0,-88.0,-82.0,,-85.0,-90.0,,,,,,,,-80.0,,,,,-83.0,,,,,,,,-60.0,-84.0,,,,,,,,,,,,,,,,,-89.0,,,,,,-78.0,,,,,,,-83.0,,,-76.0,,,,,,-80.0,,-89.0,-64.0,,,,,,,,,,,,-61.0,,,,,,,-78.0,-90.0,,,,,,,,,,,,,-86.0,,,,,,,,,,-94.0,,,-90.0,,,-62.0,,,-64.0,,-60.0,-64.0,,,,,,,,,,,,-66.0,-81.0,-76.0,,-87.0,,,-84.0,,,-64.0,,,,,,,,,,-89.0,,,,,,,,,,,,,,,-61.0,,
112.39,4,43.7185692958496,10.4220670511718,-71.0,-80.0,-71.0,-77.0,-79.0,,,,,,,-77.0,,,,,,,-86.0,,,,,,-87.0,,,-77.0,-92.0,,,,,,,,-85.0,,,,,-83.0,,,,,,,,-71.0,,-93.0,,-82.0,,-77.0,-91.0,,-86.0,,,,,,,,-80.0,,,,,-79.0,,,,,,,,-71.0,-84.0,,-88.0,,,,,,-90.0,,,,,,,,,-85.0,,-82.0,,,,-82.0,,-88.0,,,,,-74.0,,-80.0,-79.0,,-92.0,,,,-72.0,,-87.0,-76.0,,,,,,,,,,,,-71.0,,,,-94.0,,,-80.0,-88.0,,-85.0,,-84.0,-86.0,,,-73.0,-92.0,-87.0,,,,,,,,,,,,,,,,,,,-72.0,,,,,-72.0,-75.0,,,,,,,,,,,,-77.0,,-74.0,,,-91.0,,,,,-74.0,,,-80.0,,,,,-87.0,,,,,,,,,,,,-72.0,,,-81.0,,-77.0,,
146.747,4,43.71854292007931,10.422021807506617,-58.0,-69.0,-67.0,-71.0,-53.0,,,,,-52.0,,-63.0,-77.0,,,,,-63.0,,,,-67.0,-86.0,,,,,-73.0,-79.0,,-81.0,,,-68.0,,,,-73.0,,,,,,,,-69.0,,-81.0,,-66.0,,-80.0,-76.0,-52.0,,-61.0,-78.0,,,,,,,,,,-53.0,,,,,-59.0,,,-54.0,-74.0,,,-75.0,-66.0,-88.0,,,,-82.0,,,-66.0,-79.0,,,,,,,,-73.0,-54.0,,,-74.0,,,-53.0,-57.0,,-64.0,,,,-59.0,,,-53.0,-86.0,-80.0,,,,-72.0,,-55.0,-73.0,,,,-59.0,-82.0,,,,,,,-67.0,,,,-80.0,,-91.0,-53.0,,,-55.0,,-69.0,,,,-58.0,-80.0,-54.0,,,-76.0,,,,,,,,-55.0,,,,,,,,-67.0,,-73.0,-73.0,,-66.0,-72.0,,,,,,,-57.0,-87.0,,,,-68.0,,-61.0,-90.0,-77.0,-79.0,,-63.0,,-67.0,-73.0,,,,-81.0,-74.0,,,-54.0,,-54.0,,,-69.0,,-86.0,,-87.0,,-57.0,-58.0,-64.0,,,,-67.0,,-64.0
152.408,4,43.71851654430901,10.421976563841433,-58.0,-69.0,-70.0,-72.0,,,,,,,,-65.0,-77.0,,,,,-83.0,,,,-67.0,,,,,,-73.0,-87.0,,,,,,,,-84.0,,,,,,,,,,,,,-67.0,,-89.0,-87.0,-73.0,,-65.0,-87.0,,,,,,,,,,-73.0,,,,,-66.0,,,-64.0,,,,-78.0,-70.0,,,,,-82.0,,,-67.0,-87.0,,,,,,-89.0,,,-64.0,,,,,,,,-88.0,,,,,,,,-73.0,,,,,,-70.0,,-65.0,-73.0,,,,,,,,,,,,-69.0,,,,-88.0,,,,,,-64.0,,,,,,,-88.0,-64.0,,,-86.0,,,,,,,,-69.0,,-80.0,,,,,,-68.0,,,-73.0,,-68.0,-72.0,,,,,-89.0,,,,,,,-71.0,-67.0,-70.0,,-87.0,-88.0,-67.0,-65.0,,,-73.0,,,,,,,,-62.0,,-64.0,,,,,,,,-85.0,-70.0,,,,,,-67.0,,
156.411,3,43.71849016853872,10.421931320176249,-70.0,-75.0,-64.0,-71.0,-91.0,,,,,,,-77.0,,-84.0,,,,,,,,-75.0,,,,,,-70.0,,,,,,,,,-84.0,,,-92.0,,,,,,,,,,-63.0,,,,,,-77.0,,-88.0,,,,,,,,,,,,,,-76.0,,-85.0,-84.0,,,,,-64.0,,,-90.0,,,,,-71.0,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,-80.0,,-82.0,-69.0,,,,,,,,,,,,-64.0,,,,,,,,,,-84.0,,,,,,,,-82.0,,,,,,,,,,,-79.0,,-85.0,,,,,,-64.0,,,-70.0,,-64.0,-71.0,,,,,,,,,,,,-71.0,-77.0,-78.0,,,,-76.0,-74.0,,,-70.0,,,,,,,,-82.0,,-80.0,,,,,,,,,,,,,,,-64.0,,
160.373,3,43.71846379276843,10.421886076511067,-80.0,-80.0,-60.0,-71.0,,,,,,,,,,,,,,,,,,,,,,,,-69.0,,,,,,,,,,,,,,,,,,,,,,-60.0,,,,,,,,,,,,,,,,,,,,,,-84.0,,,,,,,,-60.0,,,,,,,,-84.0,,,,,,,,,,,,,,,,,-88.0,-92.0,,,,,,,,,,,,,,,,,-69.0,,,,,,,,,,,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0,,,-68.0,,-61.0,-70.0,,,,,,,-87.0,,,,,-70.0,,-85.0,,,,,,,,-69.0,,,,,,,,,,,,,,,,,,-88.0,,,,,,,-60.0,,
164.423,2,43.71843741699814,10.421840832845884,-84.0,,-54.0,-54.0,,,,,,-91.0,,,,,,,,,,,,,,,,,,-54.0,,,,,,,,,-84.0,,,,,,,,-73.0,,,,,-54.0,,,,,-87.0,,,-86.0,,,,,,,,,-93.0,,,,,,,-90.0,,,,,,-55.0,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.0,,,,,,,,,,,,-54.0,-87.0,,,,,,,,,-92.0,,,,,,,,,,,,-88.0,,,,,,,,,,,,,,,-54.0,,,-53.0,,-55.0,-54.0,,,,,,,,,,,,-54.0,,,,,,,,,,-53.0,,,,,,,,,,,,,,,,,,,,,,-90.0,,,-53.0,,
168.387,2,43.71841104122785,10.4217955891807,,,-51.0,-46.0,,,,,,,,,,,,,,,,,,,,,,,,-46.0,,,,,,,,,-89.0,,,,,,,,,,,,,-52.0,,,,-87.0,-81.0,,,-79.0,,,,,,,,,-89.0,,,,,,,-84.0,,,,,,-53.0,,,,,,,,,,-90.0,,,,,,,,,,-86.0,,,,-89.0,,,,,,,,,,-86.0,,,,,,,,,-47.0,,,,,,,,,,,,-51.0,-81.0,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,-50.0,,,-48.0,,-53.0,-47.0,,-93.0,,,,,,,,,-85.0,-47.0,,,,,,,,,,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,-52.0,,
172.403,2,43.718384665457556,10.421750345515516,,,-41.0,-44.0,,,,,,,,,,,,,,,,,,,,,,,,-46.0,,,,,,,,,-89.0,,,-84.0,,,,-89.0,,,,,,-41.0,,,,,,,,,,,,,,,,-78.0,,,,,,,,-83.0,,,,,,-41.0,,,,,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,,,,-47.0,,,,,,,,,,,,-41.0,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,-90.0,,,,-40.0,,,-48.0,,-41.0,-47.0,,,,,,,,,,,,-44.0,,,,,,,,,,-44.0,,,,,,,,,,,,,,,,,,,,,,,-79.0,,-41.0,,
176.372,1,43.71835828968727,10.421705101850334,,,-50.0,-46.0,-85.0,,,,,,,,,,-81.0,,,,,,,,,,,,,-46.0,,,,,,,,,-85.0,,,-84.0,,,,,,,,,,-51.0,,,,-86.0,-76.0,,,-76.0,,,,,,,-84.0,-82.0,-87.0,,,,,,,-83.0,,,,,,-49.0,,-86.0,,,,,,,,-90.0,,,,,,,,,,-85.0,,,,,,,,,,,,,,-87.0,,,,,,,-86.0,-91.0,-47.0,,-89.0,,,,,,,,,,-53.0,-73.0,,,,,,-87.0,,,,,,,,,,,,,,,-76.0,-88.0,,,,,,,,,,,,,,-45.0,,,-48.0,,-50.0,-47.0,,,,,,,,,,,,-46.0,,,,,,,,,,-47.0,,,,,,,,,,,,,,,,,,,,,,,-80.0,,-46.0,,
